s0101,s0103,s0303,s0306,s0309,s0407,s0501,s0504,s0601,s0804,s0805,s1303,s1402,s1503,s1505,s1508,s1606,s0104,s0508,s0605,s0606,s0705,s0709,s0809,s0904,s1101,s1108,s1109,s1301,s1404,s1405,s1701,s1706,s1803
0.951206905,1.090655862,1.633871445,0.677094168,0.329846218,1.173300271,2.046300504,0.42730963,0.498653702,2.195072109,0.872848435,1.05695941,0.565655732,1.007385249,0.496721426,0.567825765,0.966523575,0.690420278,2.582844305,0.557179582,1.228031448,0.712731387,1.042854189,2.327637218,0.700862432,1.055781121,1.202672541,2.130362124,0.667331279,0.921087268,0.813422563,0.894626717,2.60043009,1.20046138
0.965800038,1.104820224,1.657898966,0.686070795,0.347149627,1.195682505,2.075207351,0.437668651,0.500129009,2.234066728,0.8816355,1.067682186,0.574435311,1.014606649,0.490645323,0.569495841,0.952846355,0.690420278,2.581688153,0.570620317,1.236401672,0.708065388,1.054401978,2.340835161,0.702462575,1.059720602,1.212450366,2.158544906,0.666090886,0.937662103,0.826446796,0.908219111,2.613205128,1.242382254
0.98039317,1.116409247,1.685202967,0.692482672,0.365534498,1.218064739,2.104114199,0.450617428,0.501604316,2.273061347,0.888958054,1.078404963,0.580706439,1.021828048,0.486088246,0.574506068,0.940688825,0.692489469,2.581688153,0.581617283,1.247163389,0.703399389,1.068614641,2.354033104,0.704062717,1.066286405,1.22345042,2.185446653,0.666090886,0.953053021,0.83947103,0.921811506,2.625980167,1.295736093
0.993659654,1.12928594,1.713599129,0.700176924,0.383919369,1.240446974,2.12997822,0.463566204,0.501604316,2.312055966,0.896280608,1.090659565,0.586977567,1.029049448,0.480012143,0.581186371,0.930050987,0.695248392,2.581688153,0.593836133,1.257925105,0.699899889,1.08016243,2.367231047,0.707263002,1.072852208,1.233228245,2.212348399,0.666090886,0.96844394,0.852495263,0.934168229,2.637335757,1.312250377
1.00559949,1.142162632,1.74090313,0.707871175,0.40230424,1.262829208,2.155842241,0.475220103,0.503079622,2.351050586,0.902138651,1.102914167,0.593248695,1.036270848,0.475455066,0.587866674,0.917893458,0.699386775,2.580532,0.607276869,1.269882568,0.69406739,1.092598511,2.378029364,0.710463288,1.079418011,1.243006071,2.237969111,0.667331279,0.985018775,0.867887538,0.945289279,2.645852449,1.313520706
1.017539326,1.155039325,1.771483612,0.714283052,0.419607648,1.284033429,2.181706262,0.489463758,0.503079622,2.390045205,0.909461205,1.115168769,0.599519823,1.043492247,0.470897988,0.597887129,0.90725562,0.70628408,2.579375848,0.619495719,1.281840031,0.689401391,1.105034592,2.390027494,0.713663573,1.084670654,1.256450581,2.262308786,0.667331279,1.000409693,0.882095793,0.957646002,2.657208039,1.333845978
1.028152513,1.167916018,1.802064093,0.720694929,0.436911056,1.307593676,2.207570284,0.501117657,0.503079622,2.425790272,0.913854737,1.128955196,0.604536725,1.050713647,0.466340911,0.606237508,0.899657164,0.713181386,2.577063543,0.635380225,1.294993241,0.684735392,1.116582381,2.400825811,0.718464,1.091236457,1.267450635,2.285367426,0.669812064,1.015800612,0.897488068,0.970002724,2.664305283,1.35544158
1.0387657,1.183368049,1.833736735,0.728389181,0.454214465,1.32997591,2.233434305,0.515361311,0.50898085,2.459910564,0.918248269,1.141209798,0.607045176,1.054324347,0.463302859,0.614587887,0.8935784,0.720768422,2.575907391,0.64637719,1.306950704,0.681235892,1.129018461,2.410424315,0.723264428,1.09780226,1.278450688,2.308426066,0.671052457,1.032375447,0.915248386,0.983595119,2.669983078,1.364333886
1.050705536,1.200107749,1.866501537,0.734801057,0.472599336,1.352358144,2.257776913,0.52701521,0.510456156,2.494030856,0.921177291,1.153464399,0.610807853,1.059740396,0.458745782,0.622938266,0.890539017,0.729045188,2.573595086,0.658596041,1.31771242,0.676569893,1.140566251,2.420022819,0.728064855,1.101741742,1.29067297,2.328922635,0.671052457,1.047766365,0.934192726,0.997187514,2.674241424,1.388470147
1.061318723,1.216847449,1.900358498,0.741212934,0.488821281,1.374740378,2.283640934,0.541258864,0.511931463,2.523276821,0.924106313,1.165719001,0.61457053,1.063351096,0.454188705,0.631288644,0.890539017,0.735942494,2.571282782,0.669593006,1.33086563,0.673070394,1.150337457,2.429621323,0.734465426,1.106994384,1.302895252,2.348138168,0.67229285,1.063157284,0.954321086,1.010779909,2.67849977,1.427850361
1.07193191,1.234874819,1.9331233,0.74762481,0.505043226,1.3959446,2.309504956,0.554207641,0.514882077,2.550898009,0.927035334,1.181037254,0.619587432,1.066961796,0.451150653,0.637968948,0.890539017,0.742839799,2.570126629,0.679368086,1.341627346,0.669570894,1.160996954,2.438020014,0.739265853,1.110933866,1.316339762,2.366072666,0.673533242,1.077364285,0.976817489,1.026843648,2.679919219,1.454527281
1.083871746,1.251614519,1.968072422,0.754036687,0.521265171,1.418326834,2.338411803,0.568451295,0.516357384,2.576894422,0.929964356,1.194823681,0.623350109,1.070572496,0.446593576,0.641309099,0.892058708,0.749047374,2.567814325,0.687921282,1.353584809,0.667237895,1.169879869,2.450018144,0.745666423,1.114873348,1.329784272,2.384007164,0.674773635,1.09393912,0.99812987,1.041671716,2.679919219,1.473582223
1.095811581,1.269641889,2.000837224,0.760448563,0.534242727,1.438353043,2.364275824,0.581400072,0.51783269,2.601266059,0.932893377,1.210141933,0.628367011,1.072377846,0.442036499,0.646319326,0.899657164,0.754565219,2.56550202,0.696474477,1.364346526,0.664904895,1.177874492,2.457217022,0.750466851,1.121439151,1.344451011,2.401941661,0.674773635,1.108146122,1.021810294,1.057735455,2.679919219,1.492637166
1.106424769,1.287669259,2.035786345,0.769425191,0.547220284,1.458379253,2.391661258,0.594348849,0.519307997,2.625637696,0.935822399,1.226992011,0.634638139,1.074183196,0.438998447,0.649659478,0.90725562,0.759393333,2.562033563,0.705027672,1.375108243,0.664904895,1.184980824,2.4644159,0.758467564,1.126691793,1.360339977,2.418595123,0.67725442,1.124720957,1.043122676,1.07132785,2.67849977,1.515503097
1.117037956,1.304408959,2.070735467,0.777119443,0.561279303,1.476049438,2.41752528,0.607297625,0.520783304,2.648384557,0.941680442,1.242310263,0.639655041,1.081404595,0.435960396,0.651329554,0.916373767,0.765600907,2.559721258,0.714802753,1.387065706,0.664904895,1.191198864,2.471614778,0.766468276,1.131944435,1.376228944,2.431405479,0.67725442,1.140111875,1.062067015,1.084920245,2.675660873,1.53455804
1.128977792,1.322436329,2.095855148,0.784813695,0.574256859,1.49254161,2.441867888,0.620246402,0.520783304,2.672756194,0.946073975,1.25916034,0.645926169,1.083209945,0.43444137,0.654669705,0.928531296,0.771118752,2.556252801,0.723355948,1.397827422,0.666071395,1.196528613,2.478813656,0.774468989,1.137197078,1.393340138,2.44549687,0.679735206,1.154318877,1.081011354,1.09851264,2.672821975,1.561234959
1.139590979,1.340463698,2.13080427,0.793790322,0.587234415,1.510211795,2.466210496,0.633195179,0.522258611,2.692253504,0.951932018,1.277542243,0.650943071,1.086820645,0.432922344,0.656339781,0.943728208,0.776636596,2.553940497,0.736796684,1.409784885,0.667237895,1.200970071,2.484812721,0.782469702,1.143762881,1.409229105,2.455745155,0.680975599,1.168525878,1.097587651,1.110869362,2.669983078,1.599344844
1.150204166,1.357203399,2.178859313,0.801484574,0.601293434,1.524347943,2.487510278,0.648733711,0.523733918,2.713375589,0.957790061,1.295924146,0.654705748,1.090431345,0.432922344,0.659679933,0.96044481,0.783533902,2.551628192,0.749015534,1.422938094,0.667237895,1.204523237,2.490811786,0.7936707,1.149015523,1.4263403,2.465993439,0.680975599,1.18273288,1.114163948,1.124461757,2.665724732,1.632373411
1.160817353,1.375230768,2.214900595,0.811743576,0.616433916,1.538484091,2.507288647,0.666861998,0.523733918,2.732872899,0.963648104,1.314306049,0.655959973,1.092236695,0.43444137,0.661350009,0.978681104,0.789741477,2.547003583,0.7600125,1.434895557,0.667237895,1.209852985,2.496810851,0.804871697,1.154268165,1.443451494,2.473679652,0.680975599,1.195755965,1.129556223,1.138054152,2.662885834,1.652698683
1.174083837,1.393258138,2.248757556,0.819437828,0.631574398,1.551442226,2.527067017,0.684990285,0.525209224,2.749120657,0.970970658,1.332687952,0.658468425,1.094042045,0.435960396,0.66469016,0.99995678,0.797328513,2.544691278,0.77223135,1.44685302,0.667237895,1.213406151,2.501610103,0.816072695,1.158207647,1.461784917,2.48008483,0.679735206,1.211146883,1.144948499,1.151646547,2.658627488,1.671753626
1.186023673,1.409997838,2.294628279,0.829696831,0.646714881,1.564400362,2.540759734,0.705708328,0.528159838,2.766993191,0.975364191,1.348006204,0.660976876,1.095847395,0.437479421,0.668030312,1.022752148,0.803536088,2.542378973,0.784450201,1.457614737,0.667237895,1.216071026,2.506409355,0.830473978,1.162147129,1.478896112,2.486490008,0.678494813,1.224169968,1.160340774,1.167710286,2.654369142,1.702241534
1.195310212,1.428025208,2.335038201,0.838673458,0.661855363,1.577358497,2.552931038,0.72642637,0.529635145,2.779991397,0.982686744,1.361792631,0.662231101,1.099458094,0.438998447,0.671370463,1.048586897,0.811123124,2.538910516,0.794225281,1.468376454,0.667237895,1.2187359,2.508808981,0.843275118,1.166086611,1.497229535,2.49161415,0.67725442,1.238376969,1.174549029,1.183774026,2.647271898,1.73781076
1.205923399,1.446052577,2.368895163,0.84893246,0.675914382,1.590316633,2.572709407,0.745849535,0.534061065,2.792989604,0.990009298,1.374047233,0.663485327,1.103068794,0.440517473,0.674710615,1.074421647,0.817330698,2.537754364,0.802778476,1.47913817,0.667237895,1.222289066,2.51240842,0.856076259,1.170026093,1.515562958,2.495457257,0.674773635,1.250216137,1.187573262,1.198602093,2.644433001,1.76448768
1.215209938,1.461504609,2.411489405,0.859191463,0.689973401,1.605630793,2.592487776,0.766567578,0.535536372,2.804363034,0.997331852,1.38783366,0.667248004,1.106679494,0.442036499,0.681390918,1.100256397,0.823538273,2.534285907,0.810109787,1.491095633,0.668404394,1.225842232,2.514808046,0.868877399,1.175278735,1.532674152,2.499300363,0.673533242,1.263239222,1.199413474,1.212194488,2.638755206,1.782272293
1.227149773,1.47695664,2.451899327,0.869450465,0.700788031,1.622122965,2.607701906,0.787285621,0.539962293,2.812486913,1.009047939,1.398556436,0.669756455,1.110290194,0.443555524,0.688071221,1.129130529,0.827676657,2.531973603,0.816219212,1.50185735,0.670737394,1.230283689,2.516007859,0.881678539,1.180531377,1.548563119,2.504424506,0.67229285,1.276262307,1.211253686,1.225786882,2.634496859,1.810219542
1.237762961,1.488545663,2.486848449,0.880991843,0.713765587,1.638615138,2.621394624,0.805413908,0.542912906,2.822235568,1.019299514,1.410811038,0.674773357,1.115706244,0.443555524,0.6964216,1.158004661,0.83181504,2.527348993,0.821106752,1.515010559,0.671903894,1.233836855,2.518407485,0.897679965,1.18578402,1.569340998,2.506986577,0.671052457,1.288101475,1.221909877,1.235672261,2.630238513,1.843248109
1.251029445,1.500134686,2.527258371,0.891250846,0.724580217,1.65510731,2.633565928,0.824837073,0.547338827,2.830359447,1.031015601,1.42306564,0.678536034,1.121122293,0.443555524,0.703101903,1.188398484,0.833194501,2.521568232,0.828438062,1.529359515,0.675403393,1.239166604,2.517207672,0.912081247,1.192349823,1.588896649,2.509548648,0.67229285,1.30112456,1.231382046,1.246793311,2.625980167,1.868654699
1.264295929,1.51043604,2.567668293,0.902792224,0.735394847,1.670421471,2.63965158,0.844260238,0.548814133,2.838483326,1.045660709,1.436852067,0.683552936,1.126538343,0.443555524,0.714792433,1.217272616,0.833884232,2.516943622,0.833325602,1.543708471,0.677736393,1.243608061,2.517207672,0.929682815,1.197602465,1.606007844,2.512110719,0.674773635,1.315331561,1.242038237,1.254207344,2.621721821,1.8902503
1.277562413,1.519449725,2.602617415,0.911768851,0.745128015,1.685735631,2.648780058,0.864978281,0.551764747,2.844982429,1.060305817,1.449106669,0.689824064,1.131954393,0.443555524,0.726482964,1.246146748,0.832504771,2.513475165,0.839435028,1.558057426,0.680069393,1.24893781,2.516007859,0.948884526,1.205481429,1.624341267,2.513391754,0.67725442,1.327170729,1.253878449,1.265328395,2.617463475,1.913116231
1.290828897,1.529751079,2.639750857,0.922027854,0.754861182,1.699871779,2.659429949,0.888286079,0.551764747,2.851481533,1.073486414,1.462893096,0.696095192,1.135565093,0.443555524,0.738173494,1.278060262,0.830435579,2.513475165,0.846766338,1.571210635,0.681235892,1.255155851,2.514808046,0.969686379,1.212047232,1.642674689,2.51467279,0.682215991,1.340193814,1.265718661,1.271506756,2.613205128,1.941063481
1.305422029,1.541340103,2.677976459,0.931004481,0.763512886,1.712829914,2.665515601,0.912888754,0.551764747,2.85635586,1.091060543,1.476679523,0.70236632,1.140981142,0.443555524,0.749864025,1.311493467,0.827676657,2.513475165,0.854097648,1.585559591,0.681235892,1.259597308,2.513608233,0.992088374,1.218613035,1.661008112,2.51467279,0.685937169,1.353216899,1.281110937,1.27892079,2.607527333,1.963929412
1.318688513,1.552929126,2.71292558,0.941263483,0.77216459,1.72578805,2.67007984,0.938786308,0.551764747,2.861230187,1.108634673,1.488934125,0.708637447,1.144591842,0.443555524,0.761554555,1.341887291,0.821469082,2.511162861,0.862650844,1.597517054,0.681235892,1.264927057,2.510008794,1.01449037,1.225178838,1.679341535,2.51467279,0.69089874,1.366239983,1.297687233,1.286334823,2.601849538,1.984254684
1.334608294,1.565805818,2.746782542,0.951522486,0.781897757,1.738746185,2.674644079,0.964683861,0.551764747,2.864479739,1.127673313,1.502720552,0.714908575,1.150007892,0.442036499,0.774915161,1.375320496,0.815951237,2.510006708,0.872425924,1.610670263,0.680069393,1.270256806,2.506409355,1.036892366,1.233057801,1.697674958,2.513391754,0.695860311,1.379263068,1.315447551,1.292513184,2.597591192,2.008390944
1.350528075,1.578682511,2.781731664,0.961781488,0.791630924,1.750526308,2.677686905,0.990581414,0.551764747,2.867729291,1.146711954,1.516506979,0.722433929,1.153618592,0.442036499,0.786605692,1.40723401,0.808364201,2.506538251,0.883422889,1.622627726,0.677736393,1.274698263,2.504009729,1.062494646,1.239623604,1.713563925,2.512110719,0.700821882,1.39347007,1.334391891,1.299927218,2.590493949,2.031256875
1.367774504,1.592846873,2.813404306,0.970758116,0.801364091,1.763484444,2.682251144,1.016478968,0.55028944,2.867729291,1.165750594,1.531825232,0.732467733,1.157229291,0.440517473,0.798296222,1.440667216,0.800777165,2.50075749,0.894419855,1.636976682,0.676569893,1.280916303,2.499210477,1.089697069,1.244876247,1.729452891,2.509548648,0.705783453,1.407677071,1.35333623,1.307341252,2.583396705,2.051582147
1.383694285,1.607011235,2.841800467,0.981017118,0.812178721,1.775264567,2.68529397,1.038491888,0.55028944,2.867729291,1.186253745,1.545611659,0.742501538,1.162645341,0.442036499,0.808316677,1.475620112,0.791120938,2.497289033,0.906638705,1.648934145,0.674236893,1.287134344,2.495611038,1.118499635,1.25144205,1.744119629,2.506986577,0.709504631,1.421884073,1.371096548,1.313519613,2.57771891,2.073177749
1.399614066,1.618600258,2.869104468,0.991276121,0.822993351,1.788222703,2.68529397,1.059209931,0.551764747,2.867729291,1.206756896,1.559398086,0.756298019,1.166256041,0.440517473,0.818337132,1.5120927,0.782844171,2.49613288,0.920079441,1.662087354,0.673070394,1.292464092,2.490811786,1.148902343,1.258007853,1.75756414,2.504424506,0.713225809,1.436091074,1.387672845,1.320933646,2.570621666,2.093503021
1.414207198,1.631476951,2.89203983,1.000252748,0.834889444,1.801180838,2.68529397,1.078633096,0.551764747,2.864479739,1.227260048,1.576248163,0.768840275,1.171672091,0.442036499,0.826687511,1.545525905,0.773187943,2.492664423,0.932298291,1.674044817,0.670737394,1.299570424,2.487212347,1.179305052,1.264573656,1.772230878,2.500581399,0.716946987,1.449114159,1.40306512,1.32834768,2.562104974,2.112557963
1.428800331,1.644353643,2.911698711,1.01051175,0.847867001,1.816494998,2.68529397,1.098056261,0.553240054,2.859605412,1.249227709,1.591566416,0.783890982,1.17708814,0.442036499,0.83503789,1.581998493,0.764221446,2.488039814,0.944517142,1.687198026,0.670737394,1.304900173,2.481213282,1.211307902,1.271139459,1.785675388,2.495457257,0.720668165,1.462137244,1.418457396,1.334526041,2.553588281,2.130342576
1.442066815,1.655942667,2.933541912,1.019488378,0.86192602,1.829453134,2.68529397,1.117479426,0.556190668,2.854731084,1.271195371,1.606884668,0.798941688,1.18250419,0.443555524,0.843388268,1.61695139,0.75663441,2.483415205,0.957957877,1.699155489,0.668404394,1.312006505,2.47641403,1.244910896,1.279018422,1.796675442,2.492895186,0.724389343,1.476344246,1.433849671,1.341940075,2.54365214,2.14685686
1.456659947,1.668819359,2.948832153,1.02974738,0.877066502,1.842411269,2.683772557,1.138197468,0.559141281,2.848231981,1.291698523,1.623734746,0.815246621,1.18792024,0.44507455,0.851738647,1.650384595,0.751116566,2.477634443,0.972620498,1.713504445,0.667237895,1.318224545,2.471614778,1.278513889,1.286897386,1.807675495,2.487771043,0.728110522,1.488183414,1.446873904,1.348118436,2.535135448,2.164641473
1.469926431,1.682983721,2.958661593,1.038724007,0.895451373,1.856547417,2.682251144,1.157620633,0.563567202,2.840108102,1.312201674,1.640584823,0.831551553,1.19153094,0.446593576,0.860089026,1.685337492,0.749737105,2.469541377,0.989726889,1.726657654,0.663738395,1.324442585,2.465615713,1.31051674,1.29608951,1.818675549,2.482646901,0.733072092,1.500022582,1.461082159,1.356768142,2.523779858,2.178615098
1.483192915,1.699723421,2.972859674,1.04898301,0.914917707,1.870683565,2.677686905,1.178338676,0.567993122,2.831984223,1.331240314,1.658966726,0.849110711,1.19514164,0.449631627,0.868439405,1.717251006,0.749737105,2.463760615,1.006833279,1.74100661,0.661405395,1.332437209,2.460816461,1.344119733,1.303968474,1.828453375,2.477522759,0.738033663,1.513045666,1.475290413,1.362946503,2.513843717,2.192588722
1.496459399,1.71903846,2.980504794,1.059242013,0.936546967,1.884819713,2.674644079,1.200351596,0.572419042,2.820610792,1.353207976,1.675816803,0.867924095,1.200557689,0.452669679,0.876789784,1.752203903,0.753185758,2.454511396,1.02638344,1.754159819,0.656739396,1.33954354,2.454817396,1.377722726,1.310534277,1.837008972,2.471117581,0.746716412,1.526068751,1.490682689,1.372831881,2.503907575,2.205292017
1.508399235,1.738353499,2.982689114,1.069501015,0.958176228,1.900133873,2.671601253,1.223659394,0.57832027,2.810862138,1.372246616,1.692666881,0.885483253,1.204168389,0.457226756,0.886810239,1.782597726,0.758703602,2.445262178,1.047155486,1.767313028,0.654406397,1.347538164,2.448818331,1.409725577,1.31841324,1.844342341,2.463431368,0.742995234,1.537907919,1.508443007,1.381481587,2.489713088,2.216724983
1.519012422,1.761531546,2.987057755,1.079760018,0.979805488,1.917804058,2.667037014,1.244377437,0.58274619,2.797863931,1.394214278,1.711048784,0.903042411,1.209584439,0.463302859,0.895160618,1.817550622,0.766290638,2.434856807,1.069149417,1.780466237,0.652073397,1.355532787,2.44041964,1.441728428,1.324979043,1.852897938,2.455745155,0.744235627,1.549747087,1.525019304,1.388895621,2.484035293,2.226887619
1.528298961,1.782134254,2.988149915,1.09001902,1.000353285,1.93429623,2.660951362,1.263800602,0.588647417,2.783240949,1.414717429,1.727898861,0.919347343,1.213195139,0.470897988,0.901840921,1.850983828,0.773877674,2.424451436,1.089921462,1.793619447,0.649740397,1.366192285,2.436820201,1.472131136,1.332858007,1.860231308,2.446777906,0.757879947,1.562770172,1.540411579,1.396309654,2.471260254,2.237050255
1.536258852,1.802736962,2.985965594,1.102842773,1.021982545,1.951966415,2.65486571,1.284518644,0.593073338,2.768617967,1.432291559,1.744748939,0.93439805,1.218611188,0.481531169,0.906851148,1.884417033,0.780774979,2.41173376,1.110693508,1.806772656,0.647407398,1.375963491,2.432020949,1.504133987,1.33942381,1.868786905,2.437810657,0.765322303,1.57460934,1.556987876,1.40495936,2.459904665,2.245942561
1.542892094,1.82333967,2.982689114,1.114384151,1.043611806,1.968458588,2.647258645,1.303941809,0.598974565,2.750745433,1.454259221,1.761599016,0.949448757,1.224027238,0.492164349,0.913531451,1.916330547,0.789051746,2.397859932,1.130243669,1.819925865,0.647407398,1.386622988,2.427221697,1.53773698,1.347302773,1.877342502,2.428843408,0.762841517,1.585264591,1.57119613,1.412373394,2.451387972,2.254834868
1.548198687,1.843942378,2.980504794,1.125925529,1.065241066,1.988484797,2.63965158,1.323364974,0.604875792,2.734497675,1.473297861,1.78304457,0.964499464,1.229443288,0.505835581,0.916871603,1.951283444,0.796638782,2.382829952,1.148571945,1.834274821,0.646240898,1.397282486,2.422422445,1.568139689,1.355181737,1.8858981,2.418595123,0.771524266,1.598287676,1.585404385,1.419787427,2.44287128,2.263727174
1.552178632,1.864545086,2.973951834,1.138749282,1.086870326,2.006154982,2.632044515,1.345377895,0.610777019,2.716625141,1.495265523,1.799894647,0.978295945,1.238470037,0.522544864,0.920211754,1.981677267,0.804915549,2.365487667,1.165678335,1.846232284,0.643907898,1.408830275,2.41642338,1.601742682,1.363060701,1.893231469,2.408346839,0.781447408,1.612494677,1.598428618,1.427201461,2.430096241,2.271349151
1.554831929,1.883860125,2.964122393,1.151573035,1.110662512,2.026181191,2.62443745,1.367390815,0.618153554,2.700377383,1.517233185,1.81827655,0.992092426,1.243886087,0.542292199,0.92188183,2.01207109,0.813882046,2.344676925,1.181562841,1.859385493,0.642741398,1.421266356,2.411624128,1.636945818,1.372252825,1.901787066,2.396817519,0.783928194,1.624333845,1.613820893,1.433379822,2.421579549,2.278971128
1.556158578,1.903175164,2.956477273,1.164396789,1.134454698,2.043851376,2.613787558,1.390698613,0.625530088,2.682504849,1.536271826,1.836658453,1.004634682,1.249302137,0.559001483,0.925221982,2.042464913,0.823538273,2.322710031,1.193781691,1.873734449,0.640408399,1.433702436,2.405625063,1.673749096,1.380131788,1.911564892,2.382726128,0.79137055,1.638540847,1.625661105,1.439558183,2.411643407,2.284052446
1.558811874,1.921202534,2.946647832,1.177220542,1.157165422,2.061521561,2.60465908,1.415301289,0.632906622,2.664632315,1.558239488,1.855040355,1.015922712,1.254718187,0.575710766,0.926892057,2.072858736,0.833194501,2.298430832,1.208444312,1.885691912,0.638075399,1.447026809,2.399625998,1.710552375,1.388010752,1.920120489,2.371196808,0.802534084,1.650380015,1.637501317,1.444500873,2.400287818,2.290404094
1.561465171,1.940517573,2.937910552,1.190044295,1.180957608,2.079191746,2.594009189,1.445083475,0.643233769,2.646759782,1.580207149,1.873422258,1.029719193,1.260134236,0.590901024,0.928562133,2.100213177,0.843540459,2.270683176,1.220663163,1.898845121,0.636908899,1.460351181,2.393626933,1.748955796,1.397202876,1.931120543,2.358386453,0.807495655,1.662219183,1.650525551,1.449443562,2.391771125,2.295485412
1.56279182,1.959832612,2.928081111,1.202868048,1.204749794,2.096861931,2.583359298,1.472275906,0.650610303,2.627262472,1.602174811,1.893335986,1.041007224,1.263744936,0.604572256,0.930232209,2.127567618,0.854576148,2.238310911,1.231660128,1.909606838,0.636908899,1.473675553,2.386428055,1.793759787,1.40508184,1.942120596,2.346857133,0.812457226,1.675242267,1.662365763,1.454386251,2.383254433,2.2992964
1.568098413,1.98043532,2.917159511,1.215691801,1.22854198,2.115710128,2.572709407,1.502058092,0.659462144,2.607765162,1.625606984,1.913249714,1.052295254,1.269160986,0.616724462,0.931902285,2.153402368,0.864922106,2.207094798,1.243878978,1.922760047,0.640408399,1.487888216,2.38042899,1.83376335,1.414273964,1.95312065,2.332765741,0.821139975,1.687081435,1.675389996,1.460564612,2.37473774,2.301837059
1.573405007,1.998462689,2.90733007,1.22979793,1.250171241,2.134558325,2.563580929,1.530545401,0.669789292,2.589892628,1.650503668,1.933163442,1.061074833,1.274577036,0.628876668,0.931902285,2.177717426,0.876647526,2.168941771,1.256097829,1.93471751,0.645074398,1.502989171,2.374429925,1.876967199,1.422152927,1.964120704,2.319955386,0.828582331,1.70010452,1.687230208,1.464271629,2.364801599,2.303107389
1.5787116,2.016490059,2.89640847,1.241339308,1.270719038,2.153406522,2.554452451,1.562917343,0.68011644,2.570395319,1.675400351,1.951545345,1.074871314,1.279993085,0.639509849,0.93357236,2.202032485,0.888372945,2.128476439,1.267094794,1.945479227,0.653239897,1.519866709,2.367231047,1.923371332,1.430031891,1.978787442,2.305863995,0.833543902,1.713127605,1.700254441,1.469214318,2.356284907,2.303107389
1.585344842,2.03194209,2.885486869,1.254163061,1.291266835,2.173432731,2.545323973,1.590109774,0.68896828,2.554147561,1.700297035,1.969927248,1.084905119,1.285409135,0.651662055,0.93357236,2.224827852,0.899408634,2.084542651,1.276869875,1.955045197,0.660238896,1.535855956,2.360032169,1.966575181,1.437910855,1.992231952,2.290491568,0.839745866,1.727334607,1.713278674,1.475392679,2.347768214,2.303107389
1.593304733,2.046106452,2.871288789,1.268269189,1.310733169,2.193458941,2.536195495,1.617302205,0.699295428,2.536275027,1.726658229,1.986777325,1.096193149,1.290825185,0.665333287,0.93357236,2.247623219,0.909754592,2.035984253,1.284201185,1.964611167,0.669570894,1.552733494,2.352833291,2.011379172,1.447102979,2.004454234,2.273838106,0.845947829,1.741541608,1.725118886,1.479099696,2.337832073,2.301837059
1.601264623,2.060270814,2.860367188,1.281092943,1.330199503,2.214663163,2.52858843,1.645789513,0.709622576,2.520027269,1.754483934,2.005159228,1.107481179,1.294435885,0.677485493,0.931902285,2.267379204,0.919410819,1.98511355,1.29275438,1.974177138,0.677736393,1.570499323,2.345634413,2.057783306,1.456295103,2.019120973,2.259746715,0.852149793,1.754564693,1.738143119,1.482806713,2.329315381,2.2992964
1.607897865,2.073147506,2.849445587,1.293916696,1.347502912,2.23351136,2.519459952,1.672981944,0.719949723,2.503779511,1.780845129,2.018945655,1.120023434,1.299851934,0.691156725,0.93357236,2.287135189,0.926997855,1.928462086,1.298863806,1.983743108,0.687068391,1.590041736,2.336035909,2.104187439,1.465487227,2.035009939,2.243093253,0.857111364,1.767587778,1.74879931,1.487749402,2.317959791,2.298026071
1.617184404,2.08473653,2.838523987,1.3093052,1.36480632,2.253537569,2.511852887,1.701469253,0.731752178,2.485906977,1.808670834,2.032732082,1.133819916,1.303462634,0.704827957,0.93357236,2.306891174,0.934584892,1.87065447,1.306195116,1.993309079,0.692900891,1.610472439,2.328837031,2.147391288,1.475992512,2.050898905,2.226439791,0.865794113,1.781794779,1.759455501,1.490220746,2.306604201,2.294215082
1.627797591,2.096325553,2.830878866,1.324693703,1.383191191,2.272385766,2.502724408,1.729956561,0.742079326,2.471283995,1.833567517,2.048050335,1.147616397,1.310684034,0.720018214,0.93357236,2.325127468,0.941482197,1.805909939,1.312304541,2.004070795,0.699899889,1.630903143,2.321638153,2.195395564,1.485184636,2.066787872,2.209786328,0.871996076,1.793633947,1.770111692,1.493927763,2.293829162,2.291674423
1.638410779,2.107914576,2.817772946,1.340082207,1.400494599,2.290055951,2.495117343,1.761033625,0.75388178,2.456661013,1.859928712,2.061836762,1.161412878,1.316100083,0.733689446,0.935242436,2.343363762,0.946310311,1.737696952,1.319635851,2.014832512,0.704565889,1.65311043,2.314439275,2.241799698,1.495689921,2.086343523,2.193132866,0.880678825,1.806657032,1.77839984,1.496399107,2.279634675,2.287863435
1.649023966,2.1195036,2.806851345,1.354188336,1.417798007,2.307726136,2.485988865,1.793405567,0.767159541,2.44203803,1.884825395,2.074091364,1.177717811,1.319710783,0.745841652,0.938582588,2.358560674,0.949758964,1.668327812,1.325745277,2.024398482,0.710398388,1.676206008,2.306040584,2.286603689,1.506195206,2.104676946,2.175198368,0.889361574,1.820864033,1.78787201,1.500106124,2.265440187,2.282782117
